,fk_id_familia,fk_id_grupo,nome_cientifico,categoria,ano,fk_id_categoria
1522,175,9,Hyporthodus niveatus,VU,2014,3.0
1523,175,9,Hyporthodus niveatus,VU,2021,3.0
1524,175,9,Mycteroperca bonaci,VU,2014,3.0
1525,175,9,Mycteroperca bonaci,VU,2021,3.0
1526,175,9,Mycteroperca interstitialis,VU,2014,3.0
1527,175,9,Mycteroperca interstitialis,VU,2021,3.0
1528,176,9,Enneanectes smithi,VU,2014,3.0
1529,176,9,Enneanectes smithi,VU,2021,3.0
1530,177,3,Charinus acaraje,VU,2014,3.0
1531,177,3,Charinus acaraje,VU,2021,3.0
1532,177,3,Charinus potiguar,VU,2014,3.0
1533,177,3,Charinus potiguar,VU,2021,3.0
1534,177,3,Charinus caatingae,,2014,
1535,177,3,Charinus caatingae,CR,2021,5.0
1536,177,3,Charinus eleonorae,CR,2014,5.0
1537,177,3,Charinus eleonorae,EN,2021,4.0
1538,177,3,Charinus troglobius,CR,2014,5.0
1539,177,3,Charinus troglobius,EN,2021,4.0
1540,177,3,Charinus ferreus,,2014,
1541,177,3,Charinus ferreus,CR,2021,5.0
1542,177,3,Charinus taboa,,2014,
1543,177,3,Charinus taboa,CR,2021,5.0
1544,177,3,Charinus spelaeus,,2014,
1545,177,3,Charinus spelaeus,VU,2021,3.0
1546,177,3,Charinus asturius,EN,2014,4.0
1547,177,3,Charinus asturius,EN,2021,4.0
1548,178,3,Leodesmus yporangae,CR,2014,5.0
1549,178,3,Leodesmus yporangae,EN,2021,4.0
1550,178,3,Sandalodesmus stramineus,VU,2014,3.0
1551,178,3,Sandalodesmus stramineus,VU,2021,3.0
1552,178,3,Dioplosternus salvatrix,VU,2014,3.0
1553,178,3,Dioplosternus salvatrix,VU,2021,3.0
1554,178,3,Odontopeltis giganteus,VU,2014,3.0
1555,178,3,Odontopeltis giganteus,VU,2021,3.0
1556,179,3,Peridontodesmella alba,EN,2014,4.0
1557,179,3,Peridontodesmella alba,VU,2021,3.0
1558,180,3,Dobrodesmus mirabilis,,2014,
1559,180,3,Dobrodesmus mirabilis,CR,2021,5.0
1560,181,10,Caretta caretta,EN,2014,4.0
1561,181,10,Caretta caretta,VU,2021,3.0
1562,181,10,Eretmochelys imbricata,CR,2014,5.0
1563,181,10,Eretmochelys imbricata,EN,2021,4.0
1564,181,10,Lepidochelys olivacea,EN,2014,4.0
1565,181,10,Lepidochelys olivacea,VU,2021,3.0
1566,182,10,Dermochelys coriacea,CR,2014,5.0
1567,182,10,Dermochelys coriacea,CR,2021,5.0
1568,183,3,Ferricixius davidi,,2014,
1569,183,3,Ferricixius davidi,CR,2021,5.0
1570,184,3,Iuiuia caeca,,2014,
1571,184,3,Iuiuia caeca,VU,2021,3.0
1572,184,3,Kinnapotiguara troglobia,,2014,
1573,184,3,Kinnapotiguara troglobia,VU,2021,3.0
1574,185,4,Aceratobasis cornicauda,VU,2014,3.0
1575,185,4,Aceratobasis cornicauda,VU,2021,3.0
1576,185,4,Aceratobasis mourei,EN,2014,4.0
1577,185,4,Aceratobasis mourei,EN,2021,4.0
1578,185,4,Fluminagrion taxaense,CR(PEX),2014,7.0
1579,185,4,Fluminagrion taxaense,CR(PEX),2021,7.0
1580,185,4,Homeoura lindneri,VU,2014,3.0
1581,185,4,Homeoura lindneri,VU,2021,3.0
1582,185,4,Leptagrion bocainense,VU,2014,3.0
1583,185,4,Leptagrion bocainense,VU,2021,3.0
1584,186,1,Columbina cyanopis,CR(PEX),2014,7.0
1585,186,1,Columbina cyanopis,CR,2021,5.0
1586,187,1,Conopophaga cearae,EN,2014,4.0
1587,187,1,Conopophaga cearae,EN,2021,4.0
1588,187,1,Conopophaga lineata lineata,VU,2014,3.0
1589,187,1,Conopophaga lineata lineata,VU,2021,3.0
1590,188,1,Cyanocorax hafferi,VU,2014,3.0
1591,188,1,Cyanocorax hafferi,VU,2021,3.0
1592,189,1,Procnias albus wallacei,VU,2014,3.0
1593,189,1,Procnias albus wallacei,VU,2021,3.0
1594,189,1,Xipholena lamellipennis,LC,2014,1.0
1595,189,1,Xipholena lamellipennis,VU,2021,3.0
1596,189,1,Calyptura cristata,CR(PEX),2014,7.0
1597,189,1,Calyptura cristata,CR(PEX),2021,7.0
1598,189,1,Cotinga maculata,CR,2014,5.0
1599,189,1,Cotinga maculata,EN,2021,4.0
1600,189,1,Lipaugus conditus,VU,2014,3.0
1601,189,1,Lipaugus conditus,VU,2021,3.0
1602,189,1,Xipholena atropurpurea,VU,2014,3.0
1603,189,1,Xipholena atropurpurea,VU,2021,3.0
1604,190,1,Xiphorhynchus guttatoides gracilirostris,EN,2014,4.0
1605,190,1,Xiphorhynchus guttatoides gracilirostris,EN,2021,4.0
1606,190,1,Dendrexetastes rufigula paraensis,EN,2014,4.0
1607,190,1,Dendrexetastes rufigula paraensis,VU,2021,3.0
1608,190,1,Dendrocincla merula badia,VU,2014,3.0
1609,190,1,Dendrocincla merula badia,VU,2021,3.0
1610,190,1,Campylorhamphus cardosoi,VU,2014,3.0
1611,190,1,Campylorhamphus cardosoi,VU,2021,3.0
1612,190,1,Campylorhamphus multostriatus,VU,2014,3.0
1613,190,1,Campylorhamphus multostriatus,VU,2021,3.0
1614,190,1,Dendrocolaptes medius,VU,2014,3.0
1615,190,1,Dendrocolaptes medius,VU,2021,3.0
1616,190,1,Dendrocolaptes retentus,VU,2014,3.0
1617,190,1,Dendrocolaptes retentus,VU,2021,3.0
1618,190,1,Hylexetastes brigidai,VU,2014,3.0
1619,190,1,Hylexetastes brigidai,VU,2021,3.0
1620,190,1,Hylexetastes uniformis,LC,2014,1.0
1621,190,1,Hylexetastes uniformis,VU,2021,3.0
1622,190,1,Xiphocolaptes carajaensis,VU,2014,3.0
1623,190,1,Xiphocolaptes carajaensis,VU,2021,3.0
1624,190,1,Campylorhamphus trochilirostris trochilirostris,EN,2014,4.0
1625,190,1,Campylorhamphus trochilirostris trochilirostris,VU,2021,3.0
1626,190,1,Dendrocincla taunayi,EN,2014,4.0
1627,190,1,Dendrocincla taunayi,EN,2021,4.0
1628,190,1,Xiphorhynchus atlanticus,VU,2014,3.0
1629,190,1,Xiphorhynchus atlanticus,VU,2021,3.0
1630,191,1,Chamaeza nobilis fulvipectus,VU,2014,3.0
1631,191,1,Chamaeza nobilis fulvipectus,VU,2021,3.0
1632,192,1,Spinus yarrellii,VU,2014,3.0
1633,192,1,Spinus yarrellii,VU,2021,3.0
1634,193,1,Asthenes hudsoni,VU,2014,3.0
1635,193,1,Asthenes hudsoni,VU,2021,3.0
1636,193,1,Asthenes luizae,NT,2014,2.0
1637,193,1,Asthenes luizae,EN,2021,4.0
1638,193,1,Synallaxis kollari,EN,2014,4.0
1639,193,1,Synallaxis kollari,VU,2021,3.0
1640,193,1,Anabazenops dorsalis,LC,2014,1.0
1641,193,1,Anabazenops dorsalis,VU,2021,3.0
1642,193,1,Xiphocolaptes falcirostris,VU,2014,3.0
1643,193,1,Xiphocolaptes falcirostris,VU,2021,3.0
1644,193,1,Pseudoseisura lophotes,VU,2014,3.0
1645,193,1,Pseudoseisura lophotes,VU,2021,3.0
1646,193,1,Syndactyla ucayalae,DD,2014,0.0
1647,193,1,Syndactyla ucayalae,VU,2021,3.0
1648,193,1,Cinclodes espinhacensis,EN,2014,4.0
1649,193,1,Cinclodes espinhacensis,EN,2021,4.0
1650,193,1,Acrobatornis fonsecai,VU,2014,3.0
1651,193,1,Acrobatornis fonsecai,VU,2021,3.0
1652,193,1,Automolus lammi,EN,2014,4.0
1653,193,1,Automolus lammi,EN,2021,4.0
1654,193,1,Coryphistera alaudina,CR,2014,5.0
1655,193,1,Coryphistera alaudina,CR,2021,5.0
1656,193,1,Leptasthenura platensis,CR,2014,5.0
1657,193,1,Leptasthenura platensis,CR,2021,5.0
1658,193,1,Thripophaga macroura,VU,2014,3.0
1659,193,1,Thripophaga macroura,VU,2021,3.0
1660,193,1,Synallaxis infuscata,EN,2014,4.0
1661,193,1,Synallaxis infuscata,EN,2021,4.0
1662,193,1,Cichlocolaptes mazarbarnetti,EX,2014,9.0
1663,193,1,Cichlocolaptes mazarbarnetti,EX,2021,9.0
1664,194,1,Grallaria varia distincta,VU,2014,3.0
1665,194,1,Grallaria varia distincta,VU,2021,3.0
1666,194,1,Hylopezus paraensis,VU,2014,3.0
1667,194,1,Hylopezus paraensis,VU,2021,3.0
1668,194,1,Hylopezus whittakeri,LC,2014,1.0
1669,194,1,Hylopezus whittakeri,VU,2021,3.0
1670,194,1,Grallaria varia intercedens,VU,2014,3.0
1671,194,1,Grallaria varia intercedens,EN,2021,4.0
1672,195,1,Cacicus koepckeae,DD,2014,0.0
1673,195,1,Cacicus koepckeae,VU,2021,3.0
1674,195,1,Xanthopsar flavus,VU,2014,3.0
1675,195,1,Xanthopsar flavus,VU,2021,3.0
1676,195,1,Anumara forbesi,VU,2014,3.0
1677,195,1,Anumara forbesi,VU,2021,3.0
1678,196,1,Anthus nattereri,VU,2014,3.0
1679,196,1,Anthus nattereri,VU,2021,3.0
1680,197,1,Oxyruncus cristatus tocantinsi,,2014,
1681,197,1,Oxyruncus cristatus tocantinsi,VU,2021,3.0
1682,198,1,Arremonops conirostris,VU,2014,3.0
1683,198,1,Arremonops conirostris,EN,2021,4.0
1684,199,1,Antilophia bokermanni,CR,2014,5.0
1685,199,1,Antilophia bokermanni,CR,2021,5.0
1686,199,1,Lepidothrix iris iris,EN,2014,4.0
1687,199,1,Lepidothrix iris iris,EN,2021,4.0
1688,199,1,Lepidothrix iris,EN,2014,4.0
1689,199,1,Lepidothrix iris,EN,2021,4.0
1690,199,1,Lepidothrix vilasboasi,VU,2014,3.0
1691,199,1,Lepidothrix vilasboasi,EN,2021,4.0
1692,199,1,Neopelma aurifrons,EN,2014,4.0
1693,199,1,Neopelma aurifrons,EN,2021,4.0
1694,200,1,Platyrinchus leucoryphus,NT,2014,2.0
1695,200,1,Platyrinchus leucoryphus,VU,2021,3.0
1696,201,1,Scytalopus diamantinensis,EN,2014,4.0
1697,201,1,Scytalopus diamantinensis,EN,2021,4.0
1698,201,1,Scytalopus gonzagai,EN,2014,4.0
1699,201,1,Scytalopus gonzagai,EN,2021,4.0
1700,201,1,Scytalopus novacapitalis,EN,2014,4.0
1701,201,1,Scytalopus novacapitalis,EN,2021,4.0
1702,201,1,Eleoscytalopus psychopompus,EN,2014,4.0
1703,201,1,Eleoscytalopus psychopompus,EN,2021,4.0
1704,201,1,Merulaxis stresemanni,CR,2014,5.0
1705,201,1,Merulaxis stresemanni,CR,2021,5.0
1706,201,1,Scytalopus iraiensis,EN,2014,4.0
1707,201,1,Scytalopus iraiensis,EN,2021,4.0
1708,202,1,Phylloscartes beckeri,EN,2014,4.0
1709,202,1,Phylloscartes beckeri,EN,2021,4.0
1710,202,1,Phylloscartes ceciliae,CR,2014,5.0
1711,202,1,Phylloscartes ceciliae,CR,2021,5.0
1712,202,1,Hemitriccus mirandae,VU,2014,3.0
1713,202,1,Hemitriccus mirandae,EN,2021,4.0
1714,202,1,Cnipodectes superrufus,LC,2014,1.0
1715,202,1,Cnipodectes superrufus,VU,2021,3.0
1716,202,1,Poecilotriccus albifacies,LC,2014,1.0
1717,202,1,Poecilotriccus albifacies,VU,2021,3.0
1718,202,1,Phylloscartes roquettei,EN,2014,4.0
1719,202,1,Phylloscartes roquettei,EN,2021,4.0
1720,202,1,Hemitriccus kaempferi,VU,2014,3.0
1721,202,1,Hemitriccus kaempferi,VU,2021,3.0
1722,203,1,Geositta poeciloptera,EN,2014,4.0
1723,203,1,Geositta poeciloptera,VU,2021,3.0
1724,203,1,Sclerurus cearensis,VU,2014,3.0
1725,203,1,Sclerurus cearensis,EN,2021,4.0
1726,203,1,Sclerurus caudacutus caligineus,CR,2014,5.0
1727,203,1,Sclerurus caudacutus caligineus,CR,2021,5.0
1728,203,1,Sclerurus caudacutus umbretta,CR,2014,5.0
1729,203,1,Sclerurus caudacutus umbretta,CR,2021,5.0
1730,203,1,Sclerurus macconnelli bahiae,VU,2014,3.0
1731,203,1,Sclerurus macconnelli bahiae,EN,2021,4.0
1732,204,1,Phlegopsis nigromaculata paraensis,VU,2014,3.0
1733,204,1,Phlegopsis nigromaculata paraensis,VU,2021,3.0
1734,204,1,Clytoctantes atrogularis,DD,2014,0.0
1735,204,1,Clytoctantes atrogularis,VU,2021,3.0
1736,204,1,Formicivora grantsaui,EN,2014,4.0
1737,204,1,Formicivora grantsaui,EN,2021,4.0
1738,204,1,Epinecrophylla dentei,LC,2014,1.0
1739,204,1,Epinecrophylla dentei,VU,2021,3.0
1740,204,1,Myrmotherula oreni,LC,2014,1.0
1741,204,1,Myrmotherula oreni,VU,2021,3.0
1742,204,1,Thamnophilus nigrocinereus tschudii,EN,2014,4.0
1743,204,1,Thamnophilus nigrocinereus tschudii,EN,2021,4.0
1744,204,1,Phlegopsis borbae,LC,2014,1.0
1745,204,1,Phlegopsis borbae,VU,2021,3.0
1746,204,1,Hypocnemis ochrogyna,VU,2014,3.0
1747,204,1,Hypocnemis ochrogyna,VU,2021,3.0
1748,204,1,Rhegmatorhina hoffmannsi,LC,2014,1.0
1749,204,1,Rhegmatorhina hoffmannsi,VU,2021,3.0
1750,204,1,Rhopornis ardesiacus,EN,2014,4.0
1751,204,1,Rhopornis ardesiacus,EN,2021,4.0
1752,204,1,Thamnophilus caerulescens cearensis,VU,2014,3.0
1753,204,1,Thamnophilus caerulescens cearensis,VU,2021,3.0
1754,204,1,Thamnomanes caesius caesius,VU,2014,3.0
1755,204,1,Thamnomanes caesius caesius,VU,2021,3.0
1756,204,1,Phlegopsis nigromaculata confinis,VU,2014,3.0
1757,204,1,Phlegopsis nigromaculata confinis,VU,2021,3.0
1758,204,1,Thamnophilus nigrocinereus huberi,,2014,
1759,204,1,Thamnophilus nigrocinereus huberi,VU,2021,3.0
1760,204,1,Hypocnemis hypoxantha ochraceiventris,,2014,
1761,204,1,Hypocnemis hypoxantha ochraceiventris,VU,2021,3.0
1762,204,1,Hypocnemis striata,LC,2014,1.0
1763,204,1,Hypocnemis striata,VU,2021,3.0
1764,204,1,Rhegmatorhina gymnops,VU,2014,3.0
1765,204,1,Rhegmatorhina gymnops,VU,2021,3.0
1766,204,1,Dysithamnus plumbeus,EN,2014,4.0
1767,204,1,Dysithamnus plumbeus,EN,2021,4.0
1768,204,1,Formicivora erythronotos,CR,2014,5.0
1769,204,1,Formicivora erythronotos,CR,2021,5.0
1770,204,1,Formicivora paludicola,CR,2014,5.0
1771,204,1,Formicivora paludicola,CR,2021,5.0
1772,204,1,Myrmotherula fluminensis,CR(PEX),2014,7.0
1773,204,1,Myrmotherula fluminensis,CR(PEX),2021,7.0
1774,204,1,Myrmotherula snowi,CR,2014,5.0
1775,204,1,Myrmotherula snowi,CR,2021,5.0
1776,204,1,Formicivora littoralis,EN,2014,4.0
1777,204,1,Formicivora littoralis,EN,2021,4.0
1778,204,1,Myrmoderus ruficauda,EN,2014,4.0
1779,204,1,Myrmoderus ruficauda,EN,2021,4.0
1780,204,1,Formicivora acutirostris,EN,2014,4.0
1781,204,1,Formicivora acutirostris,VU,2021,3.0
1782,204,1,Myrmotherula minor,VU,2014,3.0
1783,204,1,Myrmotherula minor,VU,2021,3.0
1784,204,1,Myrmotherula urosticta,VU,2014,3.0
1785,204,1,Myrmotherula urosticta,VU,2021,3.0
1786,204,1,Pyriglena atra,EN,2014,4.0
1787,204,1,Pyriglena atra,EN,2021,4.0
1788,204,1,Pyriglena pernambucensis,VU,2014,3.0
1789,204,1,Pyriglena pernambucensis,VU,2021,3.0
1790,204,1,Terenura sicki,CR,2014,5.0
1791,204,1,Terenura sicki,CR,2021,5.0
1792,204,1,Thamnophilus aethiops distans,EN,2014,4.0
1793,204,1,Thamnophilus aethiops distans,EN,2021,4.0
1794,204,1,Thamnophilus caerulescens pernambucensis,VU,2014,3.0
1795,204,1,Thamnophilus caerulescens pernambucensis,VU,2021,3.0
1796,205,1,Sporophila hypoxantha,VU,2014,3.0
1797,205,1,Sporophila hypoxantha,VU,2021,3.0
1798,205,1,Sporophila palustris,VU,2014,3.0
1799,205,1,Sporophila palustris,VU,2021,3.0
1800,205,1,Sporophila ruficollis,VU,2014,3.0
1801,205,1,Sporophila ruficollis,VU,2021,3.0
1802,205,1,Conothraupis mesoleuca,EN,2014,4.0
1803,205,1,Conothraupis mesoleuca,EN,2021,4.0
1804,205,1,Coryphaspiza melanotis,EN,2014,4.0
1805,205,1,Coryphaspiza melanotis,VU,2021,3.0
1806,205,1,Tangara fastuosa,VU,2014,3.0
1807,205,1,Tangara fastuosa,VU,2021,3.0
1808,205,1,Tangara cyanocephala cearensis,VU,2014,3.0
1809,205,1,Tangara cyanocephala cearensis,VU,2021,3.0
1810,205,1,Sporophila beltoni,VU,2014,3.0
1811,205,1,Sporophila beltoni,VU,2021,3.0
1812,205,1,Tangara velia signata,VU,2014,3.0
1813,205,1,Tangara velia signata,VU,2021,3.0
1814,205,1,Sporophila nigrorufa,VU,2014,3.0
1815,205,1,Sporophila nigrorufa,VU,2021,3.0
1816,205,1,Sporophila maximiliani,CR,2014,5.0
1817,205,1,Sporophila maximiliani,CR,2021,5.0
1818,205,1,Gubernatrix cristata,CR,2014,5.0
1819,205,1,Gubernatrix cristata,CR,2021,5.0
1820,205,1,Nemosia rourei,CR,2014,5.0
1821,205,1,Nemosia rourei,CR,2021,5.0
1822,205,1,Sporophila falcirostris,VU,2014,3.0
1823,205,1,Sporophila falcirostris,VU,2021,3.0
1824,205,1,Sporophila frontalis,VU,2014,3.0
1825,205,1,Sporophila frontalis,VU,2021,3.0
1826,205,1,Sporophila melanogaster,VU,2014,3.0
1827,205,1,Sporophila melanogaster,VU,2021,3.0
1828,206,1,Iodopleura pipra,EN,2014,4.0
1829,206,1,Iodopleura pipra,EN,2021,4.0
1830,206,1,Schiffornis turdina intermedia,VU,2014,3.0
1831,206,1,Schiffornis turdina intermedia,VU,2021,3.0
1832,206,1,Iodopleura pipra leucopygia,CR,2014,5.0
1833,206,1,Iodopleura pipra leucopygia,EN,2021,4.0
1834,206,1,Laniisoma elegans,NT,2014,2.0
1835,206,1,Laniisoma elegans,EN,2021,4.0
1836,206,1,Onychorhynchus swainsoni,NT,2014,2.0
1837,206,1,Onychorhynchus swainsoni,VU,2021,3.0
1838,206,1,Iodopleura pipra pipra,EN,2014,4.0
1839,206,1,Iodopleura pipra pipra,EN,2021,4.0
1840,207,1,Cyphorhinus griseolateralis,,2014,
1841,207,1,Cyphorhinus griseolateralis,VU,2021,3.0
1842,208,1,Cichlopsis leucogenys,EN,2014,4.0
1843,208,1,Cichlopsis leucogenys,EN,2021,4.0
1844,209,1,Alectrurus tricolor,VU,2014,3.0
1845,209,1,Alectrurus tricolor,VU,2021,3.0
1846,209,1,Stigmatura napensis napensis,VU,2014,3.0
1847,209,1,Stigmatura napensis napensis,VU,2021,3.0
1848,209,1,Phyllomyias reiseri,DD,2014,0.0
1849,209,1,Phyllomyias reiseri,EN,2021,4.0
1850,209,1,Contopus nigrescens,LC,2014,1.0
1851,209,1,Contopus nigrescens,VU,2021,3.0
1852,209,1,Serpophaga hypoleuca pallida,VU,2014,3.0
1853,209,1,Serpophaga hypoleuca pallida,VU,2021,3.0
1854,209,1,Knipolegus franciscanus,NT,2014,2.0
1855,209,1,Knipolegus franciscanus,VU,2021,3.0
1856,209,1,Attila spadiceus uropygiatus,VU,2014,3.0
1857,209,1,Attila spadiceus uropygiatus,EN,2021,4.0
1858,209,1,Elaenia ridleyana,VU,2014,3.0
1859,209,1,Elaenia ridleyana,VU,2021,3.0
1860,209,1,Platyrinchus mystaceus niveigularis,VU,2014,3.0
1861,209,1,Platyrinchus mystaceus niveigularis,VU,2021,3.0
1862,210,1,Vireo gracilirostris,VU,2014,3.0
1863,210,1,Vireo gracilirostris,VU,2021,3.0
1864,211,1,Xenops minutus alagoanus,VU,2014,3.0
1865,211,1,Xenops minutus alagoanus,VU,2021,3.0
1866,212,1,Aburria cujubi,NT,2014,2.0
1867,212,1,Aburria cujubi,VU,2021,3.0
1868,212,1,Crax globulosa,EN,2014,4.0
1869,212,1,Crax globulosa,EN,2021,4.0
1870,212,1,Penelope superciliaris alagoensis,CR,2014,5.0
1871,212,1,Penelope superciliaris alagoensis,CR,2021,5.0
1872,212,1,Penelope jacucaca,VU,2014,3.0
1873,212,1,Penelope jacucaca,VU,2021,3.0
1874,212,1,Crax fasciolata pinima,CR,2014,5.0
1875,212,1,Crax fasciolata pinima,CR,2021,5.0
1876,212,1,Penelope pileata,VU,2014,3.0
1877,212,1,Penelope pileata,VU,2021,3.0
1878,212,1,Aburria jacutinga,EN,2014,4.0
1879,212,1,Aburria jacutinga,EN,2021,4.0
1880,212,1,Crax blumenbachii,CR,2014,5.0
1881,212,1,Crax blumenbachii,EN,2021,4.0
1882,212,1,Pauxi mitu,EW,2014,8.0
1883,212,1,Pauxi mitu,EW,2021,8.0
1884,213,1,Odontophorus capueira plumbeicollis,CR,2014,5.0
1885,213,1,Odontophorus capueira plumbeicollis,CR,2021,5.0
1886,214,3,Parapoynx restingalis,VU,2014,3.0
1887,214,3,Parapoynx restingalis,VU,2021,3.0
1888,215,3,Drephalys mourei,CR,2014,5.0
1889,215,3,Drephalys mourei,CR,2021,5.0
1890,215,3,Parelbella polyzona,EN,2014,4.0
1891,215,3,Parelbella polyzona,EN,2021,4.0
1892,215,3,Pseudocroniades machaon seabrai,CR,2014,5.0
1893,215,3,Pseudocroniades machaon seabrai,CR,2021,5.0
1894,215,3,Turmosa camposa,EN,2014,4.0
1895,215,3,Turmosa camposa,EN,2021,4.0
1896,215,3,Drephalys miersi,EN,2014,4.0
1897,215,3,Drephalys miersi,EN,2021,4.0
1898,215,3,Zonia zonia diabo,EN,2014,4.0
1899,215,3,Zonia zonia diabo,EN,2021,4.0
1900,216,3,Magnastigma julia,EN,2014,4.0
1901,216,3,Magnastigma julia,EN,2021,4.0
1902,216,3,Strymon ohausi,EN,2014,4.0
1903,216,3,Strymon ohausi,EN,2021,4.0
1904,216,3,Arawacus aethesa,EN,2014,4.0
1905,216,3,Arawacus aethesa,EN,2021,4.0
1906,217,3,Actinote quadra,VU,2014,3.0
1907,217,3,Actinote quadra,VU,2021,3.0
1908,217,3,Dasyophthalma geraensis,CR,2014,5.0
1909,217,3,Dasyophthalma geraensis,CR,2021,5.0
1910,217,3,Dasyophthalma rusina delanira,EN,2014,4.0
1911,217,3,Dasyophthalma rusina delanira,EN,2021,4.0
1912,217,3,Dasyophthalma vertebralis,CR(PEX),2014,7.0
1913,217,3,Dasyophthalma vertebralis,CR(PEX),2021,7.0
1914,217,3,Doxocopa zalmunna,CR(PEX),2014,7.0
1915,217,3,Doxocopa zalmunna,CR(PEX),2021,7.0
1916,217,3,Episcada vitrea,EN,2014,4.0
1917,217,3,Episcada vitrea,EN,2021,4.0
1918,217,3,Eresia erysice erysice,CR,2014,5.0
1919,217,3,Eresia erysice erysice,CR,2021,5.0
1920,217,3,Euptychia boulleti,CR,2014,5.0
1921,217,3,Euptychia boulleti,CR,2021,5.0
1922,217,3,Hamadryas velutina browni,EN,2014,4.0
1923,217,3,Hamadryas velutina browni,EN,2021,4.0
1924,217,3,Heliconius nattereri,EN,2014,4.0
1925,217,3,Heliconius nattereri,EN,2021,4.0
1926,217,3,Hyalyris fiammetta,CR(PEX),2014,7.0
1927,217,3,Hyalyris fiammetta,CR(PEX),2021,7.0
1928,217,3,Mcclungia cymo fallens,CR,2014,5.0
1929,217,3,Mcclungia cymo fallens,CR,2021,5.0
1930,217,3,Melinaea mnasias thera,CR,2014,5.0
1931,217,3,Melinaea mnasias thera,CR,2021,5.0
1932,217,3,Morpho epistrophus nikolajewna,CR,2014,5.0
1933,217,3,Morpho epistrophus nikolajewna,CR,2021,5.0
1934,217,3,Morpho menelaus eberti,CR,2014,5.0
1935,217,3,Morpho menelaus eberti,CR,2021,5.0
1936,217,3,Napeogenes rhezia rhezia,CR,2014,5.0
1937,217,3,Napeogenes rhezia rhezia,CR,2021,5.0
1938,217,3,Orobrassolis ornamentalis,CR,2014,5.0
1939,217,3,Orobrassolis ornamentalis,CR,2021,5.0
1940,217,3,Pampasatyrus glaucope glaucope,EN,2014,4.0
1941,217,3,Pampasatyrus glaucope glaucope,EN,2021,4.0
1942,217,3,Pampasatyrus gyrtone,EN,2014,4.0
1943,217,3,Pampasatyrus gyrtone,EN,2021,4.0
1944,217,3,Paulogramma hydarnis,EN,2014,4.0
1945,217,3,Paulogramma hydarnis,EN,2021,4.0
1946,217,3,Polygrapha suprema,EN,2014,4.0
1947,217,3,Polygrapha suprema,EN,2021,4.0
1948,217,3,Prepona deiphile,VU,2014,3.0
1949,217,3,Prepona deiphile,VU,2021,3.0
1950,217,3,Scada karschina delicata,CR,2014,5.0
1951,217,3,Scada karschina delicata,CR,2021,5.0
1952,217,3,Tithorea harmonia caissara,VU,2014,3.0
1953,217,3,Tithorea harmonia caissara,VU,2021,3.0
1954,217,3,Adelpha atlantica,,2014,
1955,217,3,Adelpha atlantica,EN,2021,4.0
1956,217,3,Forsterinaria itatiaia,,2014,
1957,217,3,Forsterinaria itatiaia,VU,2021,3.0
1958,217,3,Pampasatyrus glaucope eberti,,2014,
1959,217,3,Pampasatyrus glaucope eberti,VU,2021,3.0
1960,217,3,Pampasatyrus reticulata gagarini,,2014,
1961,217,3,Pampasatyrus reticulata gagarini,EN,2021,4.0
1962,217,3,Praepedaliodes sequeirae,,2014,
1963,217,3,Praepedaliodes sequeirae,CR,2021,5.0
1964,217,3,Yphthimoides iserhardi,,2014,
1965,217,3,Yphthimoides iserhardi,EN,2021,4.0
1966,217,3,Actinote zikani,CR,2014,5.0
1967,217,3,Actinote zikani,CR,2021,5.0
1968,217,3,Pampasatyrus glaucope boenninghauseni,EN,2014,4.0
